date,SKU,impressions,clicks,costPerClick,clickThroughRate,cost,spend,currency-code,purchases1d,purchases7d,purchases14d,purchases30d,unitsSoldClicks1d,unitsSoldClicks7d,unitsSoldClicks14d,unitsSoldClicks30d,sales1d,sales7d,sales14d,sales30d,acosClicks7d,acosClicks14d,roasClicks7d,roasClicks14d
2025-11-17,MN-44,1900,6,1.858,0.316,11.15,11.15,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2025-11-17,MN-15,5,0,,0.000,0,0,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-11-17,MN-30,116,1,2.700,0.862,2.7,2.7,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2025-11-17,MN-36,13,0,,0.000,0,0,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-11-17,MN-28,480,3,4.273,0.625,12.82,12.82,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2025-11-17,MN-26,135,3,2.167,2.222,6.5,6.5,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2025-11-17,MN-07,279,2,3.720,0.717,7.44,7.44,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2025-11-17,MN-02,364,3,4.800,0.824,14.4,14.4,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2025-11-17,MN-12,171,0,,0.000,0,0,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-11-17,MN-33,930,1,4.910,0.108,4.91,4.91,USD,1,1,1,1,1,1,1,1,26.88,26.88,26.88,26.88,18.26636905,18.26636905,5.474541752,5.474541752
2025-11-17,MN-05,720,16,1.674,2.222,26.79,26.79,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2025-11-17,MN-11,0,0,,,0,0,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-11-17,MN-41,121,0,,0.000,0,0,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-11-17,MN-03,15,0,,0.000,0,0,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-11-17,MN-03,47,0,,0.000,0,0,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-11-17,MN-03,46,0,,0.000,0,0,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-11-17,MN-03,15,0,,0.000,0,0,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-11-17,MN-20,1135,11,0.573,0.969,6.3,6.3,USD,2,3,3,3,2,3,3,3,46.86,60.74,60.74,60.74,10.37207771,10.37207771,9.641269841,9.641269841
2025-11-17,MN-20,1711,10,0.458,0.584,4.58,4.58,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2025-11-17,MN-20,479,5,0.802,1.044,4.01,4.01,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2025-11-17,MN-20,3337,33,0.305,0.989,10.07,10.07,USD,3,4,4,4,4,5,5,5,52.74,64.23,64.23,64.23,15.67803207,15.67803207,6.378351539,6.378351539
2025-11-17,MN-50,92,1,1.800,1.087,1.8,1.8,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2025-11-17,MN-02,66,0,,0.000,0,0,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-11-17,MN-50,583,8,1.500,1.372,12,12,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2025-11-17,MN-02,84,0,,0.000,0,0,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-11-17,MN-02,144,1,0.420,0.694,0.42,0.42,USD,2,2,2,2,2,2,2,2,66.37,66.37,66.37,66.37,0.6328160313,0.6328160313,158.0238095,158.0238095
2025-11-17,MN-50,451,5,1.122,1.109,5.61,5.61,USD,3,3,3,3,3,3,3,3,81.35,81.35,81.35,81.35,6.896127843,6.896127843,14.50089127,14.50089127
2025-11-17,MN-02,129,0,,0.000,0,0,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-11-17,MN-50,1705,9,0.751,0.528,6.76,6.76,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2025-11-17,MN-44,9,0,,0.000,0,0,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-11-17,MN-21,2698,11,1.282,0.408,14.1,14.1,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2025-11-17,MN-24,1330,15,0.929,1.128,13.94,13.94,USD,2,2,2,2,2,2,2,2,76.98,76.98,76.98,76.98,18.10859964,18.10859964,5.522238164,5.522238164
2025-11-17,MN-24,2750,24,0.938,0.873,22.52,22.52,USD,3,3,3,3,3,3,3,3,72.64,72.64,72.64,72.64,31.00220264,31.00220264,3.225577265,3.225577265
2025-11-17,MN-44,20,0,,0.000,0,0,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-11-17,MN-21,3113,20,1.175,0.642,23.49,23.49,USD,8,8,8,8,8,8,8,8,275.09,275.09,275.09,275.09,8.539023592,8.539023592,11.71094083,11.71094083
2025-11-17,MN-44,5,0,,0.000,0,0,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-11-17,MN-21,376,7,1.217,1.862,8.52,8.52,USD,4,5,5,5,4,5,5,5,102.13,127.11,127.11,127.11,6.702855794,6.702855794,14.91901408,14.91901408
2025-11-17,MN-24,657,5,0.906,0.761,4.53,4.53,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2025-11-17,MN-21,9021,30,0.678,0.333,20.34,20.34,USD,1,2,2,2,1,2,2,2,34.49,57.37,57.37,57.37,35.45407007,35.45407007,2.820550639,2.820550639
2025-11-17,MN-44,20,0,,0.000,0,0,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-11-17,MN-24,4765,30,0.632,0.630,18.97,18.97,USD,5,5,5,5,5,5,5,5,110.01,110.01,110.01,110.01,17.24388692,17.24388692,5.799156563,5.799156563
2025-11-17,MN-18,292,7,1.656,2.397,11.59,11.59,USD,0,1,1,1,0,2,2,2,0,56.98,56.98,56.98,20.34047034,20.34047034,4.916307161,4.916307161
2025-11-17,MN-18,382,3,0.730,0.785,2.19,2.19,USD,1,1,1,1,1,1,1,1,28.49,28.49,28.49,28.49,7.686907687,7.686907687,13.00913242,13.00913242
2025-11-17,MN-18,346,5,1.432,1.445,7.16,7.16,USD,1,1,1,1,2,2,2,2,59.76,59.76,59.76,59.76,11.98125837,11.98125837,8.346368715,8.346368715
2025-11-17,MN-18,985,2,0.720,0.203,1.44,1.44,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2025-11-17,MN-04,19,0,,0.000,0,0,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-11-17,MN-39,8,0,,0.000,0,0,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-11-17,MN-04,51,0,,0.000,0,0,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-11-17,MN-39,20,1,0.510,5.000,0.51,0.51,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2025-11-17,MN-04,28,0,,0.000,0,0,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-11-17,MN-39,15,0,,0.000,0,0,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-11-17,MN-04,251,0,,0.000,0,0,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-11-17,MN-39,13,0,,0.000,0,0,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-11-17,MN-23,728,10,0.956,1.374,9.56,9.56,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2025-11-17,MN-49,519,5,1.286,0.963,6.43,6.43,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2025-11-17,MN-11,497,3,0.923,0.604,2.77,2.77,USD,1,1,1,1,1,1,1,1,18.88,18.88,18.88,18.88,14.67161017,14.67161017,6.815884477,6.815884477
2025-11-17,MN-08,20,1,1.350,5.000,1.35,1.35,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2025-11-17,MN-23,1177,10,0.823,0.850,8.23,8.23,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2025-11-17,MN-49,373,5,1.146,1.340,5.73,5.73,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2025-11-17,MN-11,1096,8,1.343,0.730,10.74,10.74,USD,1,1,1,1,1,1,1,1,31.88,31.88,31.88,31.88,33.68883312,33.68883312,2.968342644,2.968342644
2025-11-17,MN-08,265,0,,0.000,0,0,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-11-17,MN-08,54,0,,0.000,0,0,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-11-17,MN-23,319,3,0.713,0.940,2.14,2.14,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2025-11-17,MN-49,176,1,1.230,0.568,1.23,1.23,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2025-11-17,MN-11,749,7,1.117,0.935,7.82,7.82,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2025-11-17,MN-11,476,2,0.665,0.420,1.33,1.33,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2025-11-17,MN-23,1396,13,0.485,0.931,6.31,6.31,USD,1,2,2,2,1,2,2,2,24.49,35.98,35.98,35.98,17.53752084,17.53752084,5.702060222,5.702060222
2025-11-17,MN-08,180,1,0.750,0.556,0.75,0.75,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2025-11-17,MN-49,4455,13,0.768,0.292,9.99,9.99,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2025-11-17,MN-07,524,5,0.942,0.954,4.71,4.71,USD,1,3,3,3,1,3,3,3,37.49,96.29,96.29,96.29,4.891473673,4.891473673,20.44373673,20.44373673
2025-11-17,MN-09,2,0,,0.000,0,0,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-11-17,MN-07,1128,5,1.234,0.443,6.17,6.17,USD,1,1,1,1,1,1,1,1,37.49,37.49,37.49,37.49,16.45772206,16.45772206,6.076175041,6.076175041
2025-11-17,MN-09,30,0,,0.000,0,0,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-11-17,MN-07,497,3,1.090,0.604,3.27,3.27,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2025-11-17,MN-09,13,0,,0.000,0,0,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-11-17,MN-09,78,1,0.510,1.282,0.51,0.51,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2025-11-17,MN-07,811,7,0.800,0.863,5.6,5.6,USD,0,2,2,2,0,2,2,2,0,59.37,59.37,59.37,9.432373252,9.432373252,10.60178571,10.60178571
2025-11-17,MN-37,22,0,,0.000,0,0,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-11-17,MN-10,213,1,0.790,0.469,0.79,0.79,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2025-11-17,MN-17,137,1,2.490,0.730,2.49,2.49,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2025-11-17,MN-13,439,5,0.832,1.139,4.16,4.16,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2025-11-17,MN-17,462,3,1.500,0.649,4.5,4.5,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2025-11-17,MN-13,1066,18,0.890,1.689,16.02,16.02,USD,4,6,6,6,4,6,6,6,163.96,282.72,282.72,282.72,5.666383701,5.666383701,17.64794007,17.64794007
2025-11-17,MN-37,683,5,1.468,0.732,7.34,7.34,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2025-11-17,MN-10,151,0,,0.000,0,0,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-11-17,MN-13,692,8,0.665,1.156,5.32,5.32,USD,4,5,5,5,4,5,5,5,111.45,136.33,136.33,136.33,3.9022959,3.9022959,25.62593985,25.62593985
2025-11-17,MN-37,145,4,1.448,2.759,5.79,5.79,USD,1,1,1,1,1,1,1,1,36.49,36.49,36.49,36.49,15.86736092,15.86736092,6.30224525,6.30224525
2025-11-17,MN-10,43,2,0.795,4.651,1.59,1.59,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2025-11-17,MN-17,268,2,1.800,0.746,3.6,3.6,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2025-11-17,MN-37,754,4,1.043,0.531,4.17,4.17,USD,1,1,1,1,1,1,1,1,35.88,35.88,35.88,35.88,11.62207358,11.62207358,8.604316547,8.604316547
2025-11-17,MN-17,123,0,,0.000,0,0,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-11-17,MN-10,691,8,0.710,1.158,5.68,5.68,USD,0,1,1,1,0,1,1,1,0,22.88,22.88,22.88,24.82517483,24.82517483,4.028169014,4.028169014
2025-11-17,MN-13,1034,12,0.378,1.161,4.54,4.54,USD,1,1,1,1,1,1,1,1,24.49,24.49,24.49,24.49,18.53817885,18.53817885,5.394273128,5.394273128
2025-11-17,MN-14,295,1,3.120,0.339,3.12,3.12,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2025-11-17,MN-32,408,0,,0.000,0,0,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-11-17,MN-40,146,0,,0.000,0,0,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-11-17,MN-28,541,0,,0.000,0,0,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-11-17,MN-29,811,1,7.020,0.123,7.02,7.02,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2025-11-17,MN-33,325,1,5.550,0.308,5.55,5.55,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2025-11-17,MN-31,160,0,,0.000,0,0,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-11-17,MN-26,1192,1,3.760,0.084,3.76,3.76,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2025-11-17,MN-37,155,0,,0.000,0,0,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-11-17,MN-37,14,0,,0.000,0,0,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-11-17,MN-27,290,1,6.370,0.345,6.37,6.37,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2025-11-18,MN-16,3742,31,1.745,0.828,54.09,54.09,USD,5,5,5,5,5,5,5,5,128.84,128.84,128.84,128.84,41.98230363,41.98230363,2.381955999,2.381955999
2025-11-18,MN-15,10486,99,2.016,0.944,199.62,199.62,USD,25,31,31,31,25,31,31,31,780.55,905.45,905.45,905.45,22.04649622,22.04649622,4.535868149,4.535868149
2025-11-18,MN-14,2113,33,2.764,1.562,91.22,91.22,USD,2,3,3,3,3,5,5,5,89.64,149.4,149.4,149.4,61.05756359,61.05756359,1.637798728,1.637798728
2025-11-18,MN-17,4515,24,3.898,0.532,93.54,93.54,USD,2,2,2,2,3,3,3,3,91.47,91.47,91.47,91.47,102.2630371,102.2630371,0.9778704298,0.9778704298
2025-11-18,MN-25,1390,10,4.411,0.719,44.11,44.11,USD,2,2,2,2,4,4,4,4,385.35,385.35,385.35,385.35,11.44673673,11.44673673,8.73611426,8.73611426
2025-11-18,MN-13,3961,33,1.927,0.833,63.58,63.58,USD,7,9,9,9,7,10,10,10,196.09,301.56,301.56,301.56,21.0836981,21.0836981,4.743000944,4.743000944
2025-11-18,MN-36,9260,82,2.460,0.886,201.69,201.69,USD,23,25,25,25,23,25,25,25,703.2,783.57,783.57,783.57,25.73988284,25.73988284,3.885021568,3.885021568
2025-11-18,MN-22,1936,13,2.086,0.671,27.12,27.12,USD,2,3,3,3,2,3,3,3,128.47,153.45,153.45,153.45,17.67350929,17.67350929,5.658185841,5.658185841
2025-11-18,MN-19,4171,41,1.980,0.983,81.19,81.19,USD,15,18,18,18,15,18,18,18,582.13,701.6,701.6,701.6,11.57212087,11.57212087,8.641458308,8.641458308
2025-11-18,MN-24,3459,25,1.738,0.723,43.44,43.44,USD,10,11,11,11,10,11,11,11,266.85,288.73,288.73,288.73,15.04519794,15.04519794,6.646639042,6.646639042
2025-11-18,MN-37,985,6,4.163,0.609,24.98,24.98,USD,3,4,4,4,5,6,6,6,161.23,190.72,190.72,190.72,13.0977349,13.0977349,7.634907926,7.634907926
2025-11-18,MN-12,1652,12,1.679,0.726,20.15,20.15,USD,1,1,1,1,1,1,1,1,21.88,21.88,21.88,21.88,92.09323583,92.09323583,1.085856079,1.085856079
2025-11-18,MN-25,8288,89,4.815,1.074,428.52,428.52,USD,29,32,32,32,39,42,42,42,1718.36,1903.24,1903.24,1903.24,22.51528972,22.51528972,4.441426304,4.441426304
2025-11-18,MN-26,2852,27,5.479,0.947,147.94,147.94,USD,16,17,17,17,43,47,47,47,1541.56,1669.16,1669.16,1669.16,8.863140741,8.863140741,11.28268217,11.28268217
2025-11-18,MN-27,3397,9,4.413,0.265,39.72,39.72,USD,7,7,7,7,8,8,8,8,235.42,235.42,235.42,235.42,16.87197349,16.87197349,5.926988922,5.926988922
2025-11-18,MN-28,6108,42,5.376,0.688,225.8,225.8,USD,23,26,26,26,27,30,30,30,919.5,998.46,998.46,998.46,22.61482683,22.61482683,4.421877768,4.421877768
2025-11-18,MN-29,12185,57,3.729,0.468,212.53,212.53,USD,12,15,15,15,15,19,19,19,386.54,515.99,515.99,515.99,41.18878273,41.18878273,2.427845481,2.427845481
2025-11-18,MN-10,1322,7,3.523,0.530,24.66,24.66,USD,1,1,1,1,3,3,3,3,64.47,64.47,64.47,64.47,38.250349,38.250349,2.614355231,2.614355231
2025-11-18,MN-30,3664,27,3.051,0.737,82.39,82.39,USD,3,5,5,5,5,8,8,8,170.6,281.54,281.54,281.54,29.26404774,29.26404774,3.417162277,3.417162277
2025-11-18,MN-31,1519,11,2.999,0.724,32.99,32.99,USD,1,1,1,1,1,1,1,1,35.88,35.88,35.88,35.88,91.94537347,91.94537347,1.087602304,1.087602304
2025-11-18,MN-32,3456,12,3.769,0.347,45.23,45.23,USD,4,4,4,4,4,4,4,4,120.74,120.74,120.74,120.74,37.46065927,37.46065927,2.669467168,2.669467168
2025-11-18,MN-33,1769,14,4.302,0.791,60.23,60.23,USD,9,9,9,9,10,10,10,10,281.43,281.43,281.43,281.43,21.40141421,21.40141421,4.672588411,4.672588411
2025-11-18,MN-03,4298,20,2.346,0.465,46.92,46.92,USD,2,2,3,3,2,2,3,3,58.98,58.98,86.47,86.47,79.55239064,54.26159362,1.257033248,1.842924126
2025-11-18,MN-39,1557,7,4.630,0.450,32.41,32.41,USD,4,4,4,4,4,4,4,4,99.23,99.23,99.23,99.23,32.6614935,32.6614935,3.061709349,3.061709349
2025-11-18,MN-38,5087,40,2.018,0.786,80.71,80.71,USD,10,13,13,13,10,13,13,13,366.29,446.54,446.54,446.54,18.0745286,18.0745286,5.532647751,5.532647751
2025-11-18,MN-34,1486,10,5.464,0.673,54.64,54.64,USD,3,3,3,3,8,8,8,8,273.34,273.34,273.34,273.34,19.98975635,19.98975635,5.002562225,5.002562225
2025-11-18,MN-04,715,8,4.901,1.119,39.21,39.21,USD,3,3,3,3,4,4,4,4,111.35,111.35,111.35,111.35,35.21329142,35.21329142,2.839836776,2.839836776
2025-11-18,MN-35,1472,11,3.574,0.747,39.31,39.31,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2025-11-18,MN-41,2278,8,6.350,0.351,50.8,50.8,USD,4,4,4,4,5,5,5,5,403.95,403.95,403.95,403.95,12.57581384,12.57581384,7.951771654,7.951771654
2025-11-18,MN-42,2931,9,5.080,0.307,45.72,45.72,USD,3,3,3,3,3,3,3,3,171.96,171.96,171.96,171.96,26.58757851,26.58757851,3.761154856,3.761154856
2025-11-18,MN-01,3035,24,2.818,0.791,67.63,67.63,USD,7,9,9,9,9,11,11,11,311.17,363.15,363.15,363.15,18.62315847,18.62315847,5.369658436,5.369658436
2025-11-18,MN-40,909,17,3.457,1.870,58.77,58.77,USD,8,8,8,8,14,14,14,14,420.25,420.25,420.25,420.25,13.98453302,13.98453302,7.150757189,7.150757189
2025-11-18,MN-17,1317,2,3.760,0.152,7.52,7.52,USD,1,1,1,1,1,1,1,1,29.49,29.49,29.49,29.49,25.50016955,25.50016955,3.921542553,3.921542553
2025-11-18,MN-31,847,0,,0.000,0,0,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-11-18,MN-10,497,2,4.375,0.402,8.75,8.75,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2025-11-18,MN-26,475,0,,0.000,0,0,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-11-18,MN-30,243,1,2.900,0.412,2.9,2.9,USD,1,1,1,1,1,1,1,1,36.98,36.98,36.98,36.98,7.842076798,7.842076798,12.75172414,12.75172414
2025-11-18,MN-47,313,2,5.400,0.639,10.8,10.8,USD,1,1,1,1,1,1,1,1,76.49,76.49,76.49,76.49,14.11949274,14.11949274,7.082407407,7.082407407
2025-11-18,MN-21,533,3,4.147,0.563,12.44,12.44,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2025-11-18,MN-35,124,1,3.130,0.806,3.13,3.13,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2025-11-18,MN-16,79,0,,0.000,0,0,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-11-18,MN-14,308,2,2.385,0.649,4.77,4.77,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2025-11-18,MN-22,552,3,3.050,0.543,9.15,9.15,USD,4,4,4,4,4,4,4,4,80.2,80.2,80.2,80.2,11.40897756,11.40897756,8.765027322,8.765027322
2025-11-18,MN-32,1116,1,2.860,0.090,2.86,2.86,USD,1,1,1,1,1,1,1,1,82.49,82.49,82.49,82.49,3.46708692,3.46708692,28.84265734,28.84265734
2025-11-18,MN-18,2419,9,3.941,0.372,35.47,35.47,USD,1,3,3,3,2,4,4,4,194.98,256.74,256.74,256.74,13.81553322,13.81553322,7.23822949,7.23822949
2025-11-18,MN-02,3745,18,3.289,0.481,59.2,59.2,USD,1,1,1,1,1,1,1,1,26.49,26.49,26.49,26.49,223.4805587,223.4805587,0.4474662162,0.4474662162
2025-11-18,MN-06,3428,18,2.289,0.525,41.21,41.21,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2025-11-18,MN-48,478,1,3.000,0.209,3,3,USD,2,2,2,2,2,2,2,2,167.98,167.98,167.98,167.98,1.785926896,1.785926896,55.99333333,55.99333333
2025-11-18,MN-25,871,14,2.774,1.607,38.83,38.83,USD,3,4,4,4,3,4,4,4,109.47,145.96,145.96,145.96,26.60317895,26.60317895,3.758949266,3.758949266
2025-11-18,MN-34,339,0,,0.000,0,0,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-11-18,MN-13,517,0,,0.000,0,0,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-11-18,MN-36,317,0,,0.000,0,0,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-11-18,MN-15,195,1,1.570,0.513,1.57,1.57,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2025-11-18,MN-01,180,0,,0.000,0,0,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-11-18,MN-45,328,1,3.090,0.305,3.09,3.09,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2025-11-18,MN-43,1440,9,3.091,0.625,27.82,27.82,USD,2,2,2,2,2,2,2,2,38.37,38.37,38.37,38.37,72.50456085,72.50456085,1.37922358,1.37922358
2025-11-18,MN-46,357,1,2.760,0.280,2.76,2.76,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2025-11-18,MN-44,738,9,2.073,1.220,18.66,18.66,USD,2,2,2,2,2,2,2,2,38.37,38.37,38.37,38.37,48.63174355,48.63174355,2.056270096,2.056270096
2025-11-18,MN-13,6,1,1.940,16.667,1.94,1.94,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2025-11-18,MN-15,10,0,,0.000,0,0,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-11-18,MN-19,3,0,,0.000,0,0,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-11-18,MN-30,167,0,,0.000,0,0,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-11-18,MN-36,4,0,,0.000,0,0,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-11-18,MN-28,383,6,4.058,1.567,24.35,24.35,USD,4,4,4,4,4,4,4,4,135.35,135.35,135.35,135.35,17.99039527,17.99039527,5.558521561,5.558521561
2025-11-18,MN-26,170,2,4.180,1.176,8.36,8.36,USD,1,1,1,1,7,7,7,7,549.43,549.43,549.43,549.43,1.521576907,1.521576907,65.72129187,65.72129187
2025-11-18,MN-07,285,2,2.820,0.702,5.64,5.64,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2025-11-18,MN-02,623,1,2.780,0.161,2.78,2.78,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2025-11-18,MN-12,82,0,,0.000,0,0,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-11-18,MN-33,685,1,4.570,0.146,4.57,4.57,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2025-11-18,MN-05,1068,15,1.738,1.404,26.07,26.07,USD,3,3,3,3,3,3,3,3,86.25,86.25,86.25,86.25,30.22608696,30.22608696,3.30840046,3.30840046
2025-11-18,MN-41,160,0,,0.000,0,0,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-11-18,MN-03,10,0,,0.000,0,0,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-11-18,MN-03,27,0,,0.000,0,0,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-11-18,MN-03,25,0,,0.000,0,0,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-11-18,MN-03,16,0,,0.000,0,0,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-11-18,MN-20,857,9,0.688,1.050,6.19,6.19,USD,1,2,2,2,1,3,3,3,13.88,41.64,41.64,41.64,14.86551393,14.86551393,6.726978998,6.726978998
2025-11-18,MN-20,1392,18,0.483,1.293,8.69,8.69,USD,10,10,10,10,10,10,10,10,251.34,251.34,251.34,251.34,3.457467972,3.457467972,28.92289988,28.92289988
2025-11-18,MN-20,444,6,0.387,1.351,2.32,2.32,USD,2,4,4,4,2,4,4,4,38.86,75.33,75.33,75.33,3.079782291,3.079782291,32.46982759,32.46982759
2025-11-18,MN-20,2614,21,0.280,0.803,5.89,5.89,USD,2,8,8,8,2,8,8,8,25.37,188.97,188.97,188.97,3.116896862,3.116896862,32.08319185,32.08319185
2025-11-18,MN-50,91,1,1.230,1.099,1.23,1.23,USD,1,1,1,1,1,1,1,1,31.49,31.49,31.49,31.49,3.906001905,3.906001905,25.60162602,25.60162602
2025-11-18,MN-02,50,0,,0.000,0,0,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-11-18,MN-50,590,5,1.410,0.847,7.05,7.05,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2025-11-18,MN-02,79,0,,0.000,0,0,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-11-18,MN-02,101,0,,0.000,0,0,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-11-18,MN-50,306,1,1.140,0.327,1.14,1.14,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
